id,model_name,arch,framework,backend,workload,accuracy,score
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (Q),"99%
",11289
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (SP),"100%
",18633
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (HP),"100%
",29850
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (Q),"99%
",28982
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (SP),"100%
",70157
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (HP),"100%
",185107
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (Q),"96%
",216616
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (SP),"100%
",9767
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (HP),"100%
",12245
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (Q),"92%
",12288
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (SP),"100%
",33164
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (HP),"100%
",52258
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (Q),"100%
",49051
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (SP),"100%
",39331
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (HP),"99%
",61432
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (Q),"85%
",60766
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (SP),"100%
",155098
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (HP),"100%
",365064
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (Q),"96%
",429474
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (SP),"100%
",25576
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (HP),"100%
",42496
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (Q),"99%
",26020
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (SP),"100%
",6003
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (HP),"99%
",9522
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (Q),"93%
",9640
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (SP),"100%
",6427
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (HP),"100%
",9590
544215,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (Q),"98%
",9757
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2262
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3823
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Classification (Q),"94%
",2140
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2203
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",2810
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",3674
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",9949
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",19252
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Pose Estimation (Q),"96%
",16590
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2716
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Object Detection (HP),"98%
",4001
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Object Detection (Q),"88%
",2652
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5135
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",9082
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",4945
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",8785
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",11410
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",7854
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",25419
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",46202
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",36950
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",5807
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",10314
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",6332
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Text Classification (SP),"100%
",5981
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Text Classification (HP),"99%
",10365
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Text Classification (Q),"92%
",9915
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",5112
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Machine Translation (HP),"100%
",8317
543863,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",8566
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Classification (SP),"100%
",6128
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Classification (HP),"100%
",10336
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Classification (Q),"99%
",10585
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Segmentation (SP),"100%
",9970
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Segmentation (HP),"100%
",15502
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Segmentation (Q),"99%
",16506
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Pose Estimation (SP),"100%
",37622
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Pose Estimation (HP),"100%
",90846
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Pose Estimation (Q),"95%
",119070
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Object Detection (SP),"100%
",6372
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Object Detection (HP),"100%
",11214
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Object Detection (Q),"94%
",11755
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Face Detection (SP),"100%
",19118
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Face Detection (HP),"100%
",35192
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Face Detection (Q),"100%
",33902
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Depth Estimation (SP),"100%
",27687
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Depth Estimation (HP),"99%
",52765
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Depth Estimation (Q),"86%
",56245
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Style Transfer (SP),"100%
",78284
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Style Transfer (HP),"100%
",164257
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Style Transfer (Q),"96%
",208995
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Super-Resolution (SP),"100%
",15450
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Super-Resolution (HP),"100%
",30389
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Image Super-Resolution (Q),"99%
",29402
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Text Classification (SP),"100%
",5976
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Text Classification (HP),"100%
",9759
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Text Classification (Q),"93%
",9833
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Machine Translation (SP),"100%
",6896
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Machine Translation (HP),"100%
",8359
543864,MacBook Air（15 英寸，M5，2026 年）,Apple Silicon,Core ML,GPU,Machine Translation (Q),"98%
",7590
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2315
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3658
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (Q),"94%
",2285
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2482
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",3040
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",4115
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",9740
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",19504
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (Q),"96%
",16846
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2899
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (HP),"98%
",4243
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (Q),"88%
",2837
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5609
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",10083
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",5259
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",9188
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",12088
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",8220
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",25036
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",46259
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",37186
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",5812
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",10512
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",6264
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (SP),"99%
",6081
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (HP),"99%
",9801
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (Q),"93%
",10324
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",2737
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (HP),"100%
",9622
544230,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",9561
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (SP),"100%
",8436
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (HP),"100%
",12098
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (Q),"99%
",11862
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (SP),"100%
",17952
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (HP),"100%
",28814
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (Q),"99%
",27614
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (SP),"100%
",71535
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (HP),"100%
",186317
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (Q),"95%
",213726
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (SP),"100%
",8009
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (HP),"100%
",14236
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Object Detection (Q),"94%
",14147
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (SP),"100%
",33459
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (HP),"100%
",55785
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Face Detection (Q),"100%
",49819
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (SP),"100%
",41679
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (HP),"99%
",74242
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Depth Estimation (Q),"86%
",70550
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (SP),"100%
",152296
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (HP),"100%
",333632
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Style Transfer (Q),"96%
",395382
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (SP),"100%
",26466
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (HP),"100%
",44372
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Super-Resolution (Q),"99%
",36861
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (SP),"100%
",5896
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (HP),"99%
",9649
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Text Classification (Q),"93%
",9738
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (SP),"100%
",7634
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (HP),"100%
",8836
544235,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Machine Translation (Q),"98%
",8599
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (SP),"100%
",2384
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (HP),"100%
",19738
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (Q),"97%
",25584
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (SP),"100%
",2492
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (HP),"100%
",25890
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (Q),"99%
",37825
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (SP),"100%
",9738
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (HP),"100%
",182926
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (Q),"95%
",337589
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (SP),"100%
",2875
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (HP),"100%
",23867
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (Q),"89%
",29142
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (SP),"100%
",5612
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (HP),"100%
",50594
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (Q),"100%
",78082
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (SP),"100%
",9170
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (HP),"99%
",139122
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (Q),"85%
",221423
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Style Transfer (SP),"100%
",24592
544237,MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Style Transfer (HP),"100%
",289818
